PUB_ID_C,SKU,ISBN,TITLE,CUSTOMER_NAME,A_STATUS,BOOKTYPEID,CARTON_QTY,WEIGHT,BOOKGROUP,BOOKTYPEDESC,US_INGRAM_GAP_LIST_PRICE
6010036,743287363,9.78074E+12,Blood Colony,Simon & Schuster,production,322,14,0.997,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743287630,9.78074E+12,"From Square One: A Meditation, with Digressions, on Crosswords",Simon & Schuster,production,322,34,0.464,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743287657,9.78074E+12,The Secret Supper,Simon & Schuster,production,322,18,0.851,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743287800,9.78074E+12,Money Doesn't Grow on Trees: A Parent's Guide to Raising Financially Responsible Children,Simon & Schuster,production,322,34,0.464,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743287819,9.78074E+12,That White Girl,Simon & Schuster,production,322,20,0.744,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743287908,9.78074E+12,How to Buy a Home,Simon & Schuster,production,322,34,0.464,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743287916,9.78074E+12,How to Fix Your Credit,Simon & Schuster,production,322,50,0.322,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743288076,9.78074E+12,Consiga un Trabajo Hoy,Simon & Schuster,production,322,50,0.322,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743288254,9.78074E+12,Late Night Talking,Simon & Schuster,production,322,20,0.78,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743288378,9.78074E+12,Take Me to the River: A Wayward and Perilous Journey to the World Series of Poker,Simon & Schuster,production,322,22,0.713,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743288394,9.78074E+12,Ivy Briefs: True Tales of a Neurotic Law Student,Simon & Schuster,production,322,22,0.678,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743288556,9.78074E+12,"Tell Them I Didn't Cry: A Young Journalist's Story of Joy, Loss, and Survival in Iraq",Simon & Schuster,production,322,22,0.695,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743289501,9.78074E+12,Middle Church: Reclaiming the Moral Values of the Faithful Majority from the Religious Right,Simon & Schuster,production,322,24,0.638,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743289528,9.78074E+12,Copernicus' Secret: How the Scientific Revolution Began,Simon & Schuster,production,322,26,0.602,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743289595,9.78074E+12,A Life in Smoke: A Memoir,Simon & Schuster,production,322,22,0.709,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743289625,9.78074E+12,Best American Erotica (2007),Simon & Schuster,production,322,26,0.606,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743289730,9.78074E+12,Standing Still,Simon & Schuster,production,322,22,0.673,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743289870,9.78074E+12,There Is an Answer: How to Prevent and Understand HIV/AIDS,Simon & Schuster,production,322,46,0.358,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743289897,9.78074E+12,Life Lit by Some Large Vision: Selected Speeches and Writings,Simon & Schuster,production,322,24,0.655,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743289943,9.78074E+12,Lost Cosmonaut: Observations of an Anti-Tourist,Simon & Schuster,production,322,22,0.673,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743290186,9.78074E+12,The Thief Taker,Simon & Schuster,production,322,20,0.744,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743290402,9.78074E+12,Marry Smart: The Intelligent Woman's Guide to True Love,Simon & Schuster,production,322,22,0.678,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743290844,9.78074E+12,How to Overcome Fear: And Live Your Life to the Fullest,Simon & Schuster,production,322,30,0.531,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743291042,9.78074E+12,"Black and White: Land, Labor, and Politics in the South",Simon & Schuster,production,322,26,0.602,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,074329128X,9.78074E+12,How This Night Is Different: Stories,Simon & Schuster,production,322,30,0.531,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743291301,9.78074E+12,Book of Dahlia,Simon & Schuster,production,322,22,0.673,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,074329131X,9.78074E+12,Kidnapped: A Diary of My 373 Days in Captivity,Simon & Schuster,production,322,20,0.762,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743291328,9.78074E+12,Secuestrada: Una Historia de La Vida Real,Simon & Schuster,production,322,24,0.655,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743291352,9.78074E+12,True Story,Simon & Schuster,production,322,22,0.709,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743291387,9.78074E+12,When He's Married to Mom: How to Help Mother-Enmeshed Men Open Their Hearts to True Love and Commitment,Simon & Schuster,production,322,22,0.673,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743291433,9.78074E+12,Billy Graham: A Parable of American Righteousness,Simon & Schuster,production,322,10,1.313,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743291468,9.78074E+12,Perfect Family,Simon & Schuster,production,322,22,0.709,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743291603,9.78074E+12,Living on the Edge of the World: New Jersey Writers Take on the Garden State,Simon & Schuster,production,322,26,0.602,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743291786,9.78074E+12,"Crazy Good: The True Story of Dan Patch, the Most Famous Horse in America",Simon & Schuster,production,322,18,0.869,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743291948,9.78074E+12,Committed: A Rabble-Rouser's Memoir,Simon & Schuster,production,322,24,0.642,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743291980,9.78074E+12,The Oracle of Love: Answers to Questions of the Heart,Simon & Schuster,production,322,14,1.033,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743292065,9.78074E+12,Keep Climbing: How I Beat Cancer and Reached the Top of the World,Simon & Schuster,production,322,26,0.602,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743292103,9.78074E+12,Good Girls Pole Riders Club,Simon & Schuster,production,322,30,0.531,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743292170,9.78074E+12,Turin Shroud: How Da Vinci Fooled History,Simon & Schuster,production,322,20,0.749,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743292340,9.78074E+12,Petal Pusher: Rock and Roll CinderellStory,Simon & Schuster,production,322,20,0.78,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743292537,9.78074E+12,My Side: By King Kong,Simon & Schuster,production,322,50,0.322,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743292774,9.78074E+12,Bulletproof Mascara,Simon & Schuster,production,322,16,0.922,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743292790,9.78074E+12,Compact with the Devil,Simon & Schuster,production,322,16,0.891,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743292979,9.78074E+12,Forever Lily: An Unexpected Mother's Journey to Adoption in China,Simon & Schuster,production,322,28,0.566,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743293029,9.78074E+12,Las Hijas de Juarez (Daughters of Juarez): Un Auténtico Relato de Asesinatos En Serie Al Sur de la Frontera,Simon & Schuster,production,322,16,0.886,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743293088,9.78074E+12,Baldwin's Harlem: A Biography of James Baldwin,Simon & Schuster,production,322,24,0.642,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743293118,9.78074E+12,That Mean Old Yesterday,Simon & Schuster,production,322,20,0.784,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743293126,9.78074E+12,"My New Orleans: Ballads to the Big Easy by Her Sons, Daughters, and Lovers",Simon & Schuster,production,322,34,0.46,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743293177,9.78074E+12,"Magnificent Catastrophe: The Tumultuous Election of 1800, America's First Presidential Campaign",Simon & Schuster,production,322,18,0.837,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743293312,9.78074E+12,The Life You Longed for,Simon & Schuster,production,322,18,0.815,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743293428,9.78074E+12,Hyper-Chondriac: One Man's Quest to Hurry Up and Calm Down,Simon & Schuster,production,322,26,0.602,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743293444,9.78074E+12,"You Didn't Hear It from Us: Two Bartenders Serve Women the Truth about Men, Making an Impression, and Getting What You Want",Simon & Schuster,production,322,28,0.54,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743294327,9.78074E+12,"A Ball, a Dog, and a Monkey: 1957 - The Space Race Begins",Simon & Schuster,production,322,20,0.762,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743294408,9.78074E+12,"Fired!: Tales of the Canned, Canceled, Downsized, and Dismissed",Simon & Schuster,production,322,26,0.602,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743294440,9.78074E+12,Juicy Mangos: Erotica Collection,Simon & Schuster,production,322,20,0.744,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743294491,9.78074E+12,Simple Guide to U.S. Immigration and Citizenship,Simon & Schuster,production,322,40,0.393,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743294505,9.78074E+12,de Inmigrante A Ciudadano: Como Obtener O Cambiar su Estatus Migratorio en Estados Unidos,Simon & Schuster,production,322,38,0.429,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743294513,9.78074E+12,Me to We: Finding Meaning in a Material World,Simon & Schuster,production,322,20,0.749,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743294718,9.78074E+12,"Ravaging Tide: Strange Weather, Future Katrinas, and the Coming Death of America's Coastal Cities",Simon & Schuster,production,322,32,0.495,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743294815,9.78074E+12,Big Deal: A Year as a Professional Poker Player,Simon & Schuster,production,322,16,0.957,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743294831,9.78074E+12,Bigger Deal: A Year Inside the Poker Boom,Simon & Schuster,production,322,22,0.713,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743296354,9.78074E+12,Daddy's Girls,Simon & Schuster,production,322,12,1.131,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743296397,9.78074E+12,Getting Even: Why Women Don't Get Paid Like Men--And What to Do about It,Simon & Schuster,production,322,18,0.82,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743296400,9.78074E+12,The Hellfire Conspiracy,Simon & Schuster,production,322,20,0.78,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743296524,9.78074E+12,No Excuses: Concessions of a Serial Campaigner,Simon & Schuster,production,322,12,1.277,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743296605,9.78074E+12,Storm Warning: The Story of a Killer Tornado,Simon & Schuster,production,322,26,0.598,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743296737,9.78074E+12,Last Embrace,Simon & Schuster,production,322,16,0.922,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743296796,9.78074E+12,A Sweet Scent of Death,Simon & Schuster,production,322,40,0.393,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,074329680X,9.78074E+12,Dulce Olor A Muerte,Simon & Schuster,production,322,34,0.464,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743296826,9.78074E+12,Escuadron Guillotina,Simon & Schuster,production,322,46,0.353,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743297504,9.78074E+12,Summer Kakuro,Simon & Schuster,production,322,20,0.749,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743297539,9.78074E+12,Heart Break Pill,Simon & Schuster,production,322,22,0.673,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743297563,9.78074E+12,Warrior Girls: Protecting Our Daughters Against the Injury Epidemic in Women's Sports,Simon & Schuster,production,322,20,0.744,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743297628,9.78074E+12,Whiskey Road: A Love Story,Simon & Schuster,production,322,22,0.673,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743297733,9.78074E+12,My Dreams Out in the Street,Simon & Schuster,production,322,24,0.638,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743297903,9.78074E+12,"Discover Your Inner Wisdom: Using Intuition, Logic, and Common Sense to Make Your Best Choices",Simon & Schuster,production,322,28,0.562,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,074329792X,9.78074E+12,Peace Mom: A Mother's Journey Through Heartache to Activism,Simon & Schuster,production,322,26,0.602,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743297954,9.78074E+12,Vanishing of the Mona Lisa,Simon & Schuster,production,322,18,0.815,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,074329808X,9.78074E+12,Once Upon a River,Simon & Schuster,production,322,12,1.135,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,17
6010036,743299582,9.78074E+12,Lessons of a Lipstick Queen: Finding and Developing the Great Idea That Can Change Your Life,Simon & Schuster,production,322,18,0.855,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,074329971X,9.78074E+12,Marching Toward Hell: America and Islam After Iraq,Simon & Schuster,production,322,16,0.922,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743299795,9.78074E+12,Machine That Changed the World: The Story of Lean Production-- Toyota's Secret Weapon in the Global Car Wars That Is Now Revolutionizing World Industr,Simon & Schuster,production,322,18,0.815,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,18
6010036,743299868,9.78074E+12,Life So Far: A Memoir,Simon & Schuster,production,322,16,0.957,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743400550,9.78074E+12,"You're Only as Good as Your Next One: 100 Great Films, 100 Good Films, and 100 for Which I Should Be Shot",Simon & Schuster,production,322,16,0.962,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743400631,9.78074E+12,Deep Descent: Adventure and Death Diving the Andrea Doria,Simon & Schuster,production,322,20,0.749,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743400763,9.78074E+12,Tired of Yelling: Teaching Our Children to Resolve Conflict,Simon & Schuster,production,322,22,0.673,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743403770,9.78074E+12,Becoming Finola,Simon & Schuster,production,322,20,0.78,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743405838,9.78074E+12,The Other Parent: The Inside Story of the Media's Effect on Our Children,Simon & Schuster,production,322,22,0.682,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743405994,9.78074E+12,The Good Carbohydrate Revolution,Simon & Schuster,production,322,14,1.033,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743406214,9.78074E+12,"Connect: 12 Vital Ties That Open Your Heart, Lengthen Your Life, and Deepen Your Soul",Simon & Schuster,production,322,18,0.811,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,074340632X,9.78074E+12,Don't Think Twice,Simon & Schuster,production,322,22,0.709,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743406338,9.78074E+12,A Little More about Me,Simon & Schuster,production,322,22,0.709,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743406451,9.78074E+12,In Fidelity (Original),Simon & Schuster,production,322,22,0.713,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743406524,9.78074E+12,Me Myself I,Simon & Schuster,production,322,28,0.558,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743406672,9.78074E+12,What Babies Say Before They Can Talk: The Nine Signals Infants Use to Express Their Feelings,Simon & Schuster,production,322,22,0.673,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743407105,9.78074E+12,Long Time Gone,Simon & Schuster,production,322,16,0.957,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743407121,9.78074E+12,Reconcilable Differences: 7 Keys to Remaining Together from a Top Matrimonial Lawyer,Simon & Schuster,production,322,26,0.575,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743407504,9.78074E+12,Loving Lefties: How to Raise Your Left-Handed Child in a Right-Handed World,Simon & Schuster,production,322,34,0.464,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743407830,9.78074E+12,If I Don't Do It Now...: Career Makeovers for the Working Woman,Simon & Schuster,production,322,22,0.673,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
6010036,743407881,9.78074E+12,Fire in My Soul,Simon & Schuster,production,322,16,0.926,R,B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam,
